Host,Port,Segment,RTT,TP,PK,Link_tc,Link_pcap,Algorithm,Arrival,Delivery,Stall,Bitrate,P1203
2,52270,30,7.215,200590.710522065,148,s3_eth2,s4_eth100,conventional,88819,1777,1966,1503,1.644
2,52312,31,16.898,224677.099800496,70,s3_eth2,s4_eth100,conventional,91999,780,1179,1416,1.587
2,52338,32,0.993,451489.888597558,89,s3_eth2,s4_eth100,conventional,94794,957,795,1980,1.564
2,52372,33,12.109,282515.026234551,102,s3_eth2,s4_eth100,conventional,97852,1138,1058,1800,1.544
2,52412,34,13.634,95353.9358939656,49,s3_eth2,s4_eth100,conventional,103286,550,3434,313,1.517
2,52434,35,33.874,827895.990632697,67,s3_eth2,s4_eth100,conventional,105964,931,678,3417,1.495
2,52466,36,35.606,1004698.16613429,68,s3_eth2,s4_eth100,conventional,108621,943,656,3996,1.484
2,52500,37,26.309,268171.396806126,100,s3_eth2,s4_eth100,conventional,112087,1131,1466,1866,1.472
2,52530,38,9.877,339391.290184718,87,s3_eth2,s4_eth100,conventional,115193,974,1105,1875,1.46
2,52562,39,10.851,558114.454761336,88,s3_eth2,s4_eth100,conventional,117816,1054,623,3088,1.451
2,52594,40,24.352,232332.185129107,91,s3_eth2,s4_eth100,conventional,121500,1023,1683,1571,1.441
2,52624,41,18.3,553279.137313386,122,s3_eth2,s4_eth100,conventional,124074,1220,574,3050,1.443
2,52658,42,8.38,740184.239502291,85,s3_eth2,s4_eth100,conventional,127174,1282,1099,3543,1.435
2,52690,43,45.421,328647.179655119,127,s3_eth2,s4_eth100,conventional,130748,1693,1574,2277,1.436
2,52722,44,40.598,238733.32877665,144,s3_eth2,s4_eth100,conventional,134949,1759,2201,1704,1.43
2,52754,45,35.812,156239.74841541,84,s3_eth2,s4_eth100,conventional,139404,947,2455,1063,1.423
2,52778,46,10.101,889674.448085663,77,s3_eth2,s4_eth100,conventional,141834,996,429,4489,1.418
2,52810,47,9.071,834324.218053368,88,s3_eth2,s4_eth100,conventional,144885,1529,1051,4972,1.413
2,52840,48,8.981,542418.349332451,148,s3_eth2,s4_eth100,conventional,148684,1525,1799,2954,1.473
2,52876,49,16.501,401081.105359115,160,s3_eth2,s4_eth100,conventional,152933,1852,2248,2337,1.469
2,52910,50,11.352,373867.99989259,157,s3_eth2,s4_eth100,conventional,157095,1769,2162,2260,1.465
2,52942,51,14.497,1091771.16820058,60,s3_eth2,s4_eth100,conventional,159960,1108,865,4010,1.456
2,52974,52,13.204,374627.707382408,63,s3_eth2,s4_eth100,conventional,162972,673,1011,2111,1.486
2,52998,53,19.247,609560.94315914,215,s3_eth2,s4_eth100,conventional,167026,3033,2054,4270,1.572
2,53030,54,21.566,433803.007014626,357,s3_eth2,s4_eth100,conventional,172195,4781,3168,3212,1.566
2,53070,55,23.554,202748.778133732,465,s3_eth2,s4_eth100,conventional,181578,5369,7383,1575,1.586
2,53118,56,18.139,260042.238354814,442,s3_eth2,s4_eth100,conventional,188261,5087,4682,2036,1.59
2,53166,57,20.161,411555.558223105,386,s3_eth2,s4_eth100,conventional,193515,4936,3254,3144,1.591
2,53198,58,33.832,244736.282227337,329,s3_eth2,s4_eth100,conventional,198799,3795,3283,1869,1.589
2,53218,59,23.535,250840.457719238,222,s3_eth2,s4_eth100,conventional,203277,2547,2478,1907,1.588
2,53240,60,26.619,265798.633535863,111,s3_eth2,s4_eth100,conventional,205870,1258,593,1891,1.583
3,44954,1,0.262,5250000,2,s3_eth2,s5_eth100,conventional,285,8,0,59,1.871
3,44980,2,40.827,118296.480312301,30,s3_eth2,s5_eth100,conventional,2156,329,0,714,1.871
3,44998,3,3.688,150486.483434411,42,s3_eth2,s5_eth100,conventional,3919,468,0,967,1.871
3,45020,4,0.642,192919.9210513,46,s3_eth2,s5_eth100,conventional,5558,432,0,1213,1.871
3,45052,5,0.661,939468.175136965,31,s3_eth2,s5_eth100,conventional,6915,420,0,3408,1.874
3,45076,6,2.576,1109889.58915794,58,s3_eth2,s5_eth100,conventional,8361,1116,0,5218,2.199
3,45100,7,42.311,377088.057248653,120,s3_eth2,s5_eth100,conventional,10470,1594,0,2588,2.417
3,45134,8,31.388,348143.342288002,110,s3_eth2,s5_eth100,conventional,12600,1372,0,2421,2.51
3,45164,9,20.754,234610.928466827,140,s3_eth2,s5_eth100,conventional,15690,1594,0,1734,2.578
3,45196,10,1.579,352836.35605361,136,s3_eth2,s5_eth100,conventional,18114,1526,0,2301,2.646
3,45232,11,11.685,220771.770592104,138,s3_eth2,s5_eth100,conventional,21413,1586,0,1648,2.701
3,45284,12,20.739,269461.840231083,131,s3_eth2,s5_eth100,conventional,24760,1489,599,1719,2.569
3,45326,13,38.33,258397.091499131,118,s3_eth2,s5_eth100,conventional,27489,1354,729,1693,2.453
3,45362,14,33.14,372816.819688512,97,s3_eth2,s5_eth100,conventional,30200,1109,710,2289,2.342
3,45390,15,25.639,203808.357210009,108,s3_eth2,s5_eth100,conventional,33279,1235,1079,1481,2.229
3,45420,16,15.361,764122.325307115,92,s3_eth2,s5_eth100,conventional,34942,1725,0,4563,2.255
3,45452,17,26.069,226908.929535452,174,s3_eth2,s5_eth100,conventional,39126,1983,1847,1694,2.14
3,45484,18,25.814,439873.869234309,179,s3_eth2,s5_eth100,conventional,41328,2083,201,3041,2.081
3,45522,19,29.251,194653.321631979,263,s3_eth2,s5_eth100,conventional,47230,3024,3902,1484,2.016
3,45564,20,13.352,192130.893914834,183,s3_eth2,s5_eth100,conventional,51799,2101,2569,1431,1.935
3,45604,21,41.051,349636.278919392,193,s3_eth2,s5_eth100,conventional,54406,2205,606,2476,1.893
3,45632,22,38.031,188288.410612988,242,s3_eth2,s5_eth100,conventional,59869,2778,3463,1437,1.817
3,45670,23,30.332,182158.737732392,203,s3_eth2,s5_eth100,conventional,65129,2338,3260,1392,1.764
3,45714,24,36.239,191311.905842049,209,s3_eth2,s5_eth100,conventional,70487,2406,3358,1412,1.719
3,45754,25,30.18,167074.539304377,118,s3_eth2,s5_eth100,conventional,74537,1343,2049,1232,1.679
3,45776,26,0.427,987596.714406544,83,s3_eth2,s5_eth100,conventional,76432,1327,0,5008,1.651
3,45804,27,32.808,228971.291202674,191,s3_eth2,s5_eth100,conventional,80600,2179,2062,1715,1.661
3,45840,28,37.139,175092.163866256,187,s3_eth2,s5_eth100,conventional,85188,2135,2587,1339,1.571
3,45878,29,37.415,196065.200988144,165,s3_eth2,s5_eth100,conventional,89252,1895,2063,1451,1.549
3,45914,30,30.363,264076.659522803,152,s3_eth2,s5_eth100,conventional,93208,1777,1956,1882,1.529
3,45950,31,15.103,331622.711362081,119,s3_eth2,s5_eth100,conventional,96595,1346,1386,2105,1.513
3,45980,32,2.608,374925.044428212,148,s3_eth2,s5_eth100,conventional,100960,1625,2364,1483,1.496
3,46014,33,15.229,209497.782911122,164,s3_eth2,s5_eth100,conventional,104377,1884,1417,1598,1.483
3,46052,34,22.559,297375.974203067,87,s3_eth2,s5_eth100,conventional,107625,989,1248,1896,1.471
3,46088,35,27.411,271637.771168235,141,s3_eth2,s5_eth100,conventional,111746,1603,2120,1875,1.459
3,46112,36,6.824,996578.938993731,68,s3_eth2,s5_eth100,conventional,114063,943,317,3713,1.45
3,46144,37,23.565,624224.969422002,79,s3_eth2,s5_eth100,conventional,116964,1131,901,3424,1.442
3,46168,38,7.675,736999.727143901,88,s3_eth2,s5_eth100,conventional,120075,1275,1111,3338,1.5
3,46200,39,15.405,581990.900628953,89,s3_eth2,s5_eth100,conventional,122123,1337,47,3836,1.494
3,46232,40,23.213,336573.377359381,124,s3_eth2,s5_eth100,conventional,125623,1305,1499,2175,1.487
3,46260,41,12.29,197903.645760167,136,s3_eth2,s5_eth100,conventional,130181,1548,2557,1386,1.491
3,46302,42,31.751,180466.292854229,133,s3_eth2,s5_eth100,conventional,134787,1515,2606,1224,1.485
3,46340,43,16.037,184707.164827703,132,s3_eth2,s5_eth100,conventional,139642,1496,2854,1289,1.479
3,46378,44,0.697,538516.784922669,97,s3_eth2,s5_eth100,conventional,142704,1355,1062,2712,1.503
3,46408,45,6.052,1039371.09269529,65,s3_eth2,s5_eth100,conventional,145643,947,938,3543,1.502
3,46440,46,10.026,623502.332860531,99,s3_eth2,s5_eth100,conventional,148748,1360,1105,3261,1.548
3,46472,47,22.034,324356.538262221,146,s3_eth2,s5_eth100,conventional,152907,1529,2159,1989,1.601
3,46502,48,10.562,856267.282109343,93,s3_eth2,s5_eth100,conventional,156115,1525,1207,4410,1.618
3,46532,49,0.568,807563.214409422,96,s3_eth2,s5_eth100,conventional,158919,1852,804,4768,1.628
3,46556,50,25.423,374249.497553026,205,s3_eth2,s5_eth100,conventional,163050,2361,2130,2719,1.625
3,46588,51,22.212,405697.625800911,125,s3_eth2,s5_eth100,conventional,166448,1435,1398,2792,1.623
3,46620,52,34.784,245041.745689185,60,s3_eth2,s5_eth100,conventional,169559,673,1111,1546,1.638
3,46646,53,15.769,553612.486364018,197,s3_eth2,s5_eth100,conventional,173627,3033,2067,3828,1.637
3,46672,54,29.574,206746.234797734,328,s3_eth2,s5_eth100,conventional,180398,3787,4770,1598,1.634
3,46708,55,20.059,257255.176773966,362,s3_eth2,s5_eth100,conventional,186443,4172,4045,1963,1.633
3,46748,56,23.8,493226.185628789,329,s3_eth2,s5_eth100,conventional,191374,5087,2930,3669,1.631
3,46780,57,13.604,251122.388232187,429,s3_eth2,s5_eth100,conventional,198663,4936,5288,1871,1.63
3,46808,58,0.524,405248.518108941,256,s3_eth2,s5_eth100,conventional,202840,3795,2177,2978,1.647
3,46828,59,0.081,739613.2977649,124,s3_eth2,s5_eth100,conventional,205087,2547,246,5307,1.647
3,46848,60,4.329,1158335.26631882,70,s3_eth2,s5_eth100,conventional,207549,1621,462,6564,1.646
4,38048,1,0.374,2183361.62988115,3,s3_eth2,s5_eth100,conventional,231,8,0,73,1.871
4,38072,2,26.07,118355.928247962,30,s3_eth2,s5_eth100,conventional,2175,329,0,733,1.871
4,38104,3,34.184,136960.49519694,42,s3_eth2,s5_eth100,conventional,4126,468,0,887,1.871
4,38140,4,49.789,163400.545945375,39,s3_eth2,s5_eth100,conventional,5938,432,0,1044,1.871
4,38168,5,35.137,225381.370240085,39,s3_eth2,s5_eth100,conventional,8088,420,0,995,1.874
4,38196,6,35.671,154502.242516194,53,s3_eth2,s5_eth100,conventional,10148,593,0,1033,2.033
4,38216,7,0.334,280388.261984155,51,s3_eth2,s5_eth100,conventional,11699,507,0,1588,2.064
4,38244,8,0.667,505478.107466409,57,s3_eth2,s5_eth100,conventional,13565,596,0,2385,2.093
4,38268,9,20.869,199724.237773116,85,s3_eth2,s5_eth100,conventional,15780,961,0,1457,2.237
4,38300,10,7.804,242264.84579458,80,s3_eth2,s5_eth100,conventional,18162,894,0,1516,2.288
4,38328,11,0.327,309659.636946076,82,s3_eth2,s5_eth100,conventional,20360,927,0,2126,2.345
4,38356,12,35.299,458312.377073647,57,s3_eth2,s5_eth100,conventional,21640,895,0,2803,2.377
4,38382,13,15.6,211325.265361199,70,s3_eth2,s5_eth100,conventional,24352,794,0,1238,2.392
4,38406,14,10.856,167734.81392928,56,s3_eth2,s5_eth100,conventional,27016,628,0,908,2.413
4,38436,15,1.428,1210257.58413928,63,s3_eth2,s5_eth100,conventional,28889,708,0,3935,2.448
4,38468,16,10.164,1096867.26000925,96,s3_eth2,s5_eth100,conventional,30927,1725,0,5693,2.509
4,38500,17,18.604,266263.883541933,238,s3_eth2,s5_eth100,conventional,34727,2735,545,2023,2.474
4,38544,18,23.859,223924.898184579,263,s3_eth2,s5_eth100,conventional,39966,2856,3238,1672,2.389
4,38596,19,0.434,854815.02265577,206,s3_eth2,s5_eth100,conventional,42240,2203,274,5202,2.323
4,38626,20,27.3,199648.567283629,251,s3_eth2,s5_eth100,conventional,47464,2891,3223,1530,2.211
4,38668,21,19.166,183511.417309166,261,s3_eth2,s5_eth100,conventional,53426,3001,3961,1425,2.247
4,38708,22,7.118,210246.358822031,340,s3_eth2,s5_eth100,conventional,59992,3865,4566,1585,2.142
4,38772,23,35.978,183830.263911406,203,s3_eth2,s5_eth100,conventional,65237,2338,3245,1399,2.057
4,38810,24,31.316,191620.213841148,209,s3_eth2,s5_eth100,conventional,70503,2406,3266,1423,1.999
4,38852,25,32.035,197577.150935465,195,s3_eth2,s5_eth100,conventional,75383,2230,2880,1488,1.936
4,38888,26,30.265,210470.43292184,203,s3_eth2,s5_eth100,conventional,80193,2255,2809,1582,1.857
4,38926,27,2.355,175207.267243289,194,s3_eth2,s5_eth100,conventional,85049,2179,2856,1334,1.707
4,38968,28,11.182,159480.191691874,113,s3_eth2,s5_eth100,conventional,88779,1294,1729,1164,1.679
4,39000,29,6.258,233417.779919164,100,s3_eth2,s5_eth100,conventional,92333,1140,1554,1526,1.652
4,39036,30,1.437,999751.044231142,78,s3_eth2,s5_eth100,conventional,94674,1051,340,3975,1.599
4,39062,31,15.382,571281.971256189,96,s3_eth2,s5_eth100,conventional,97270,1346,596,3619,1.552
4,39090,32,19.17,413874.49022276,141,s3_eth2,s5_eth100,conventional,101028,1625,1757,1884,1.534
4,39118,33,20.632,212335.408775615,164,s3_eth2,s5_eth100,conventional,104481,1884,1453,1600,1.519
4,39150,34,17.07,289397.56387862,87,s3_eth2,s5_eth100,conventional,107678,989,1196,1803,1.503
4,39180,35,1.051,287145.623961082,149,s3_eth2,s5_eth100,conventional,111600,1603,1921,2003,1.483
4,39216,36,7.472,843146.780208319,59,s3_eth2,s5_eth100,conventional,114422,943,821,3713,1.471
4,39248,37,21.826,520686.580062701,78,s3_eth2,s5_eth100,conventional,117347,1131,925,3304,1.461
4,39278,38,29.926,273195.726197083,113,s3_eth2,s5_eth100,conventional,121260,1275,1912,1737,1.452
4,39312,39,8.866,864329.496674679,61,s3_eth2,s5_eth100,conventional,123370,1054,110,4072,1.442
4,39336,40,21.967,583139.28987236,89,s3_eth2,s5_eth100,conventional,126000,1305,629,3767,1.436
4,39368,41,22.065,199168.498995197,136,s3_eth2,s5_eth100,conventional,130483,1548,2483,1486,1.502
4,39408,42,31.575,181588.918001063,132,s3_eth2,s5_eth100,conventional,134858,1515,2374,1292,1.494
4,39442,43,15.911,187078.496966353,131,s3_eth2,s5_eth100,conventional,139718,1496,2859,1297,1.492
4,39480,44,23.797,338972.187364074,119,s3_eth2,s5_eth100,conventional,143236,1355,1517,1858,1.486
4,39518,45,16.599,408245.617018382,86,s3_eth2,s5_eth100,conventional,146551,947,1315,2278,1.48
4,39552,46,18.837,585752.232965928,81,s3_eth2,s5_eth100,conventional,149906,996,1355,3020,1.475
4,39584,47,30.266,257765.983806671,100,s3_eth2,s5_eth100,conventional,153709,1130,1802,1776,1.471
4,39614,48,21.301,205251.555702485,102,s3_eth2,s5_eth100,conventional,158019,1151,2310,1382,1.467
4,39648,49,17.684,236319.785758845,116,s3_eth2,s5_eth100,conventional,162317,1323,2297,1612,1.463
4,39684,50,17.42,301879.231778966,111,s3_eth2,s5_eth100,conventional,166183,1255,1865,1946,1.46
4,39716,51,20.631,235225.330791455,69,s3_eth2,s5_eth100,conventional,169565,780,1382,1620,1.457
4,39748,52,17.855,377403.97249736,61,s3_eth2,s5_eth100,conventional,172808,613,1242,1818,1.454
4,39768,53,25.831,194073.348364497,221,s3_eth2,s5_eth100,conventional,178567,2536,3759,1482,1.451
4,39796,54,30.776,188487.94221702,150,s3_eth2,s5_eth100,conventional,182653,1705,2085,1400,1.449
4,39828,55,31.976,205309.423651348,182,s3_eth2,s5_eth100,conventional,186972,2089,2319,1504,1.447
4,39856,56,28.81,285564.767212723,221,s3_eth2,s5_eth100,conventional,191559,2498,2587,2054,1.412
4,39876,57,3.405,490460.45703332,149,s3_eth2,s5_eth100,conventional,194820,2113,1261,2964,1.38
4,39896,58,25.96,255494.66262594,213,s3_eth2,s5_eth100,conventional,198944,2447,2123,1932,1.379
4,39920,59,27.643,237019.783516137,166,s3_eth2,s5_eth100,conventional,203307,1908,2363,1761,1.378
4,39944,60,27.054,298746.435282706,80,s3_eth2,s5_eth100,conventional,205933,903,625,2014,1.373
5,35382,1,0.363,4972515.85623679,2,s3_eth2,s6_eth100,conventional,340,8,0,50,1.871
5,35412,2,57.179,128239.45519135,31,s3_eth2,s6_eth100,conventional,2166,329,0,761,1.871
5,35434,3,36.187,139532.531691658,42,s3_eth2,s6_eth100,conventional,4067,468,0,927,1.871
5,35460,4,40.102,157302.914022472,40,s3_eth2,s6_eth100,conventional,5851,432,0,1026,1.871
5,35496,5,34.121,244424.769736385,39,s3_eth2,s6_eth100,conventional,8019,420,0,1038,1.874
5,35518,6,30.715,153180.767037927,53,s3_eth2,s6_eth100,conventional,10064,593,0,1035,2.033
5,35546,7,17.419,205682.344144978,45,s3_eth2,s6_eth100,conventional,11838,507,0,1360,2.064
5,35572,8,13.851,382533.330600617,53,s3_eth2,s6_eth100,conventional,13701,596,0,2145,2.093
5,35598,9,31.239,194206.260609304,85,s3_eth2,s6_eth100,conventional,15918,961,0,1386,2.237
5,35630,10,21.944,204496.680456243,80,s3_eth2,s6_eth100,conventional,18564,894,0,1405,2.288
5,35664,11,29.213,164834.985257025,82,s3_eth2,s6_eth100,conventional,21375,927,0,1215,2.345
5,35704,12,26.915,211437.410689442,79,s3_eth2,s6_eth100,conventional,24427,895,255,1217,2.251
5,35744,13,23.409,174702.012349908,70,s3_eth2,s6_eth100,conventional,27236,794,809,1000,2.13
5,35772,14,16.471,225266.941597672,57,s3_eth2,s6_eth100,conventional,29819,628,582,1285,2.071
5,35804,15,15.868,359883.897943857,63,s3_eth2,s6_eth100,conventional,31853,708,34,2111,2.024
5,35834,16,33.298,206641.874849244,91,s3_eth2,s6_eth100,conventional,34011,1033,157,1449,1.968
5,35856,17,4.854,1076346.24714117,64,s3_eth2,s6_eth100,conventional,36075,1217,64,5094,1.912
5,35888,18,23.483,207653.078305119,181,s3_eth2,s6_eth100,conventional,40201,2083,2125,1569,1.834
5,35924,19,11.141,905687.649174379,198,s3_eth2,s6_eth100,conventional,42568,2203,366,5851,1.812
5,35954,20,37.159,209565.49910719,252,s3_eth2,s6_eth100,conventional,47582,2891,3014,1589,1.792
5,35996,21,25.621,184055.345713304,261,s3_eth2,s6_eth100,conventional,53429,3001,3846,1427,1.802
5,36038,22,10.344,182067.977621727,242,s3_eth2,s6_eth100,conventional,59250,2778,3820,1362,1.747
5,36076,23,1.081,308974.390806322,154,s3_eth2,s6_eth100,conventional,63078,2338,1828,2132,1.708
5,36108,24,31.601,435744.966792853,162,s3_eth2,s6_eth100,conventional,65591,2406,512,3114,1.682
5,36140,25,46.021,191829.302298555,195,s3_eth2,s6_eth100,conventional,70307,2230,2715,1410,1.652
5,36166,26,5.907,207389.997753387,196,s3_eth2,s6_eth100,conventional,74879,2255,2571,1544,1.626
5,36204,27,0.366,381579.435620793,191,s3_eth2,s6_eth100,conventional,78153,2179,1274,2612,1.597
5,36236,28,31.453,362025.014372959,182,s3_eth2,s6_eth100,conventional,81182,2135,1028,2619,1.587
5,36272,29,44.18,181711.100279875,165,s3_eth2,s6_eth100,conventional,85177,1895,1995,1335,1.569
5,36308,30,56.161,192964.888682283,155,s3_eth2,s6_eth100,conventional,89200,1777,2022,1406,1.554
5,36344,31,39.681,231438.743472766,118,s3_eth2,s6_eth100,conventional,93107,1346,1907,1586,1.478
5,36372,32,9.52,342800.743052583,147,s3_eth2,s6_eth100,conventional,96708,1625,1600,2239,1.467
5,36408,33,13.537,393496.900343367,165,s3_eth2,s6_eth100,conventional,100948,1884,2240,1850,1.455
5,36440,34,19.068,159462.651066574,87,s3_eth2,s6_eth100,conventional,103723,989,774,1181,1.446
5,36464,35,4.885,857371.181515345,77,s3_eth2,s6_eth100,conventional,106358,931,634,4281,1.436
5,36488,36,1.242,1104437.96708234,71,s3_eth2,s6_eth100,conventional,108858,943,499,4249,1.43
5,36520,37,30.348,318389.118407212,126,s3_eth2,s6_eth100,conventional,112201,1435,1342,2211,1.455
5,36552,38,17.272,429084.6728092,110,s3_eth2,s6_eth100,conventional,115449,1275,1247,2670,1.483
5,36588,39,11.384,767371.545763614,85,s3_eth2,s6_eth100,conventional,118565,1337,1115,3609,1.478
5,36620,40,32.721,313130.751373809,114,s3_eth2,s6_eth100,conventional,121964,1305,1399,2141,1.473
5,36650,41,2.006,361709.815389011,136,s3_eth2,s6_eth100,conventional,125578,1548,1613,2277,1.478
5,36686,42,11.939,191700.988832338,133,s3_eth2,s6_eth100,conventional,130229,1515,2650,1369,1.49
5,36720,43,15.89,179909.548458483,131,s3_eth2,s6_eth100,conventional,134697,1496,2468,1195,1.485
5,36770,44,31.764,180993.689799087,119,s3_eth2,s6_eth100,conventional,139632,1355,2934,1218,1.481
5,36810,45,37.712,289735.552374018,84,s3_eth2,s6_eth100,conventional,142988,947,1356,1652,1.461
5,36836,46,0.572,432816.814562612,94,s3_eth2,s6_eth100,conventional,146330,996,1341,2507,1.458
5,36868,47,1.271,574250.019411151,106,s3_eth2,s6_eth100,conventional,149491,1130,1161,2813,1.455
5,36900,48,19.88,257389.663361247,104,s3_eth2,s6_eth100,conventional,153354,1151,1862,1775,1.453
5,36932,49,12.716,232857.495305583,129,s3_eth2,s6_eth100,conventional,157731,1323,2377,1611,1.45
5,36964,50,17.624,334048.742542363,120,s3_eth2,s6_eth100,conventional,161588,1255,1856,1905,1.448
5,36996,51,23.324,1022004.54217701,63,s3_eth2,s6_eth100,conventional,164227,780,638,3760,1.447
5,37028,52,6.006,897045.131321813,70,s3_eth2,s6_eth100,conventional,167338,613,1111,3060,1.445
5,37052,53,15.99,548884.101829357,185,s3_eth2,s6_eth100,conventional,171188,3033,1850,3501,1.444
5,37080,54,16.782,242883.271861297,329,s3_eth2,s6_eth100,conventional,177590,3787,4402,1872,1.459
